OrderID,SupplierID,OrderDate,ProcurementManager,Department,Status,Priority
501282,1023,2025-09-08,Taylor Smith,IT,In Transit,Standard
501283,1014,2024-08-27,Jordan Lee,Facilities,In Transit,Standard
501284,1003,2024-02-25,Alex Chen,Finance,Open,Standard
501285,1018,2024-08-30,Taylor Smith,Retail,Closed,Rush
501286,1008,2024-06-28,Casey Brown,Finance,Closed,Rush
501287,1024,2025-08-22,Alex Chen,Facilities,In Transit,Rush
501288,1020,2025-12-30,Jordan Lee,Facilities,Open,Rush
501289,1002,2025-06-07,Morgan Patel,Facilities,Closed,Rush
501290,1003,2024-03-29,Casey Brown,Facilities,In Transit,Standard
501291,1011,2024-05-25,Morgan Patel,Finance,Closed,Standard
501292,1011,2025-07-10,Morgan Patel,Finance,In Transit,Rush
501293,1008,2024-07-22,Jordan Lee,IT,Open,Rush
501294,1014,2025-09-25,Taylor Smith,Finance,Open,Rush
501295,1007,2025-10-12,Morgan Patel,Finance,Closed,Standard
501296,1019,2024-07-16,Taylor Smith,Retail,Closed,Standard
501297,1006,2024-10-30,Morgan Patel,Facilities,Open,Standard
501298,1016,2025-08-29,Morgan Patel,Facilities,Open,Standard
501299,1007,2025-06-14,Morgan Patel,Retail,In Transit,Standard
501300,1017,2024-05-28,Jordan Lee,Operations,Closed,Rush
501301,1023,2024-12-26,Morgan Patel,Facilities,Closed,Standard
501302,1012,2024-04-12,Morgan Patel,IT,Open,Standard
501303,1023,2025-12-22,Morgan Patel,Finance,In Transit,Standard
501304,1019,2025-04-21,Casey Brown,Operations,Closed,Standard
501305,1012,2025-05-03,Casey Brown,Facilities,In Transit,Standard
501306,1020,2025-03-18,Taylor Smith,Retail,Closed,Standard
501307,1022,2025-10-30,Alex Chen,Finance,In Transit,Standard
501308,1012,2025-10-03,Morgan Patel,Retail,Open,Standard
501309,1022,2025-08-08,Jordan Lee,Finance,Open,Standard
501310,1018,2025-07-16,Morgan Patel,Finance,In Transit,Standard
501311,1004,2024-10-19,Jordan Lee,Retail,Closed,Standard
501312,1016,2024-11-26,Morgan Patel,IT,Open,Standard
501313,1017,2025-01-07,Alex Chen,Retail,Open,Standard
501314,1011,2025-06-28,Morgan Patel,IT,Closed,Standard
501315,1013,2024-09-17,Casey Brown,Retail,In Transit,Standard
501316,1001,2024-09-23,Taylor Smith,Operations,Open,Standard
501317,1021,2025-01-06,Casey Brown,IT,Closed,Standard
501318,1010,2024-12-06,Morgan Patel,Facilities,Closed,Rush
501319,1003,2024-01-23,Jordan Lee,Operations,Closed,Standard
501320,1005,2024-05-23,Taylor Smith,Finance,Closed,Standard
501321,1014,2024-02-28,Taylor Smith,Operations,Closed,Standard
501322,1018,2024-05-27,Casey Brown,Finance,Closed,Rush
501323,1007,2025-03-20,Alex Chen,Facilities,In Transit,Standard
501324,1014,2025-01-30,Alex Chen,Finance,In Transit,Rush
501325,1005,2025-09-03,Taylor Smith,Operations,Closed,Standard
501326,1006,2024-02-27,Alex Chen,Operations,Closed,Standard
501327,1023,2024-12-01,Jordan Lee,Facilities,Closed,Standard
501328,1004,2024-06-14,Jordan Lee,Retail,Closed,Rush
501329,1022,2025-01-01,Jordan Lee,Operations,Open,Standard
501330,1011,2025-03-20,Morgan Patel,IT,Open,Rush
501331,1008,2025-04-01,Morgan Patel,Finance,Closed,Standard
501332,1006,2024-06-18,Jordan Lee,Operations,Open,Standard
501333,1017,2025-04-01,Casey Brown,Operations,In Transit,Standard
501334,1018,2025-03-26,Casey Brown,Facilities,Closed,Rush
501335,1001,2025-03-25,Casey Brown,IT,In Transit,Standard
501336,1013,2025-11-07,Casey Brown,Operations,Closed,Standard
501337,1017,2025-07-28,Jordan Lee,Finance,Open,Standard
501338,1013,2025-12-05,Jordan Lee,Operations,In Transit,Standard
501339,1023,2025-05-27,Casey Brown,IT,Closed,Standard
501340,1023,2025-02-28,Jordan Lee,Facilities,In Transit,Standard
501341,1014,2025-11-09,Taylor Smith,Retail,Open,Rush
501342,1006,2025-09-21,Taylor Smith,Finance,Open,Standard
501343,1007,2024-10-02,Casey Brown,Retail,Closed,Standard
501344,1011,2025-12-05,Taylor Smith,Retail,In Transit,Rush
501345,1020,2024-09-25,Taylor Smith,Retail,Closed,Rush
501346,1016,2025-07-13,Taylor Smith,Facilities,Closed,Standard
501347,1005,2024-02-17,Morgan Patel,Retail,Closed,Standard
501348,1010,2025-02-28,Casey Brown,Facilities,In Transit,Standard
501349,1001,2025-12-22,Alex Chen,Finance,In Transit,Rush
501350,1013,2024-04-15,Taylor Smith,Retail,Closed,Standard
501351,1015,2025-03-21,Taylor Smith,Facilities,Closed,Rush
501352,1012,2025-10-26,Alex Chen,Facilities,Closed,Standard
501353,1007,2024-11-02,Alex Chen,IT,In Transit,Standard
501354,1012,2024-10-11,Jordan Lee,Retail,In Transit,Standard
501355,1014,2025-06-23,Casey Brown,IT,In Transit,Standard
501356,1021,2025-04-12,Taylor Smith,Facilities,Open,Standard
501357,1002,2024-05-01,Jordan Lee,IT,In Transit,Standard
501358,1020,2024-02-24,Casey Brown,Finance,In Transit,Standard
501359,1021,2024-12-26,Morgan Patel,IT,Closed,Standard
501360,1002,2025-06-02,Morgan Patel,Operations,Open,Standard
501361,1003,2024-03-29,Alex Chen,Facilities,Closed,Standard
501362,1016,2025-09-07,Alex Chen,IT,In Transit,Standard
501363,1020,2024-12-17,Jordan Lee,Operations,Closed,Rush
501364,1006,2025-10-22,Casey Brown,IT,Open,Standard
501365,1006,2024-06-17,Jordan Lee,Finance,Open,Standard
501366,1009,2024-09-13,Alex Chen,Finance,Closed,Standard
501367,1010,2025-09-19,Alex Chen,Facilities,In Transit,Standard
501368,1020,2025-06-29,Morgan Patel,Operations,Closed,Standard
501369,1016,2025-03-02,Taylor Smith,Operations,In Transit,Standard
501370,1008,2025-01-27,Morgan Patel,Retail,Open,Rush
501371,1009,2024-07-19,Jordan Lee,Operations,In Transit,Standard
501372,1011,2025-07-21,Morgan Patel,Finance,Closed,Standard
501373,1016,2025-04-26,Morgan Patel,Retail,Open,Rush
501374,1004,2025-01-11,Casey Brown,Retail,Open,Rush
501375,1006,2024-12-02,Taylor Smith,IT,Closed,Standard
501376,1004,2025-01-23,Jordan Lee,Retail,Open,Standard
501377,1011,2024-10-16,Morgan Patel,Retail,In Transit,Standard
501378,1011,2024-07-01,Alex Chen,Finance,Open,Standard
501379,1004,2025-04-14,Taylor Smith,IT,Open,Standard
501380,1025,2025-07-30,Taylor Smith,Finance,Open,Standard
501381,1022,2025-07-10,Jordan Lee,Finance,Open,Standard
501382,1007,2025-09-11,Taylor Smith,Finance,Open,Rush
501383,1019,2025-12-27,Alex Chen,Operations,Open,Rush
501384,1018,2024-08-02,Alex Chen,Retail,Closed,Standard
501385,1022,2025-06-03,Alex Chen,Operations,Closed,Rush
501386,1010,2025-12-01,Alex Chen,Retail,Closed,Standard
501387,1022,2025-12-31,Alex Chen,Operations,Open,Standard
501388,1003,2025-03-12,Taylor Smith,Retail,Open,Standard
501389,1001,2025-12-10,Casey Brown,IT,Open,Standard
501390,1019,2025-12-28,Casey Brown,Operations,Closed,Standard
501391,1007,2025-08-09,Jordan Lee,Operations,Closed,Standard
501392,1004,2024-08-03,Taylor Smith,Retail,In Transit,Standard
501393,1022,2024-11-27,Morgan Patel,Operations,Open,Standard
501394,1020,2024-03-09,Morgan Patel,IT,Closed,Standard
501395,1005,2025-06-10,Morgan Patel,Operations,Open,Standard
501396,1002,2024-01-28,Morgan Patel,Retail,In Transit,Standard
501397,1013,2025-10-31,Jordan Lee,IT,Open,Standard
501398,1005,2025-07-18,Taylor Smith,IT,Open,Standard
501399,1005,2025-07-10,Jordan Lee,Finance,Closed,Standard
501400,1004,2024-06-01,Casey Brown,Finance,Closed,Standard
501401,1017,2024-11-12,Casey Brown,Operations,In Transit,Standard
501402,1016,2025-07-27,Morgan Patel,Retail,Open,Standard
501403,1024,2024-01-16,Alex Chen,Facilities,Closed,Standard
501404,1008,2024-05-23,Alex Chen,IT,Closed,Standard
501405,1025,2024-09-04,Alex Chen,Retail,Open,Standard
501406,1014,2025-01-31,Taylor Smith,Operations,Open,Standard
501407,1022,2024-08-15,Alex Chen,Retail,Open,Standard
501408,1002,2024-09-01,Casey Brown,Finance,Closed,Standard
501409,1009,2024-03-12,Alex Chen,Operations,Open,Rush
501410,1021,2024-12-12,Alex Chen,IT,Open,Standard
501411,1017,2024-03-16,Morgan Patel,Finance,Closed,Standard
501412,1010,2024-06-25,Morgan Patel,Operations,Open,Standard
501413,1017,2025-12-24,Morgan Patel,Retail,Closed,Rush
501414,1016,2024-02-16,Alex Chen,Finance,In Transit,Rush
501415,1002,2025-10-02,Taylor Smith,Operations,In Transit,Standard
501416,1002,2024-12-09,Alex Chen,Finance,In Transit,Standard
501417,1013,2025-06-06,Jordan Lee,Finance,Closed,Standard
501418,1009,2025-03-19,Morgan Patel,Finance,Closed,Standard
501419,1001,2025-04-23,Jordan Lee,Facilities,In Transit,Standard
501420,1007,2024-04-13,Morgan Patel,Retail,Closed,Standard
501421,1010,2025-12-04,Taylor Smith,Finance,Open,Standard
501422,1022,2024-09-29,Taylor Smith,Operations,Closed,Rush
501423,1014,2025-02-14,Morgan Patel,Finance,Closed,Standard
501424,1003,2024-03-27,Alex Chen,Finance,In Transit,Standard
501425,1021,2024-09-26,Alex Chen,Retail,Open,Standard
501426,1016,2025-11-27,Taylor Smith,Operations,Closed,Standard
501427,1016,2025-11-16,Casey Brown,IT,Open,Standard
501428,1019,2024-03-05,Morgan Patel,Finance,Closed,Standard
501429,1016,2024-03-09,Morgan Patel,Operations,Closed,Standard
501430,1006,2025-12-15,Casey Brown,Operations,In Transit,Standard
501431,1004,2024-03-17,Taylor Smith,Operations,Closed,Standard
501432,1019,2024-08-14,Taylor Smith,Finance,Open,Standard
501433,1012,2025-12-13,Morgan Patel,IT,In Transit,Standard
501434,1015,2024-06-14,Morgan Patel,Operations,Closed,Standard
501435,1003,2024-05-15,Casey Brown,Facilities,In Transit,Standard
501436,1021,2024-08-28,Jordan Lee,IT,In Transit,Rush
501437,1004,2024-04-29,Morgan Patel,Finance,Closed,Standard
501438,1005,2024-01-04,Alex Chen,Operations,Open,Standard
501439,1019,2024-11-09,Taylor Smith,Retail,In Transit,Standard
501440,1015,2025-08-25,Casey Brown,Finance,In Transit,Standard
501441,1017,2024-11-14,Jordan Lee,IT,Open,Standard
501442,1012,2024-05-09,Taylor Smith,Retail,In Transit,Rush
501443,1008,2025-08-25,Casey Brown,Retail,Open,Standard
501444,1017,2024-05-11,Alex Chen,Facilities,Open,Standard
501445,1020,2025-11-11,Jordan Lee,Retail,Closed,Standard
501446,1009,2024-10-27,Alex Chen,Facilities,In Transit,Standard
501447,1017,2025-01-18,Morgan Patel,Retail,Closed,Standard
501448,1013,2025-07-09,Casey Brown,IT,Open,Standard
501449,1023,2025-02-15,Alex Chen,Facilities,Open,Standard
501450,1024,2024-11-24,Jordan Lee,Facilities,In Transit,Standard
501451,1023,2025-01-01,Taylor Smith,IT,Open,Standard
501452,1025,2024-03-29,Taylor Smith,Finance,In Transit,Rush
501453,1014,2024-08-27,Taylor Smith,IT,In Transit,Standard
501454,1001,2025-12-11,Taylor Smith,Operations,In Transit,Standard
501455,1012,2024-12-15,Morgan Patel,Facilities,Closed,Standard
501456,1017,2025-09-14,Taylor Smith,IT,Closed,Rush
501457,1016,2024-12-11,Alex Chen,Finance,In Transit,Standard
501458,1004,2025-05-14,Taylor Smith,IT,Closed,Standard
501459,1002,2025-05-13,Jordan Lee,Facilities,Open,Standard
501460,1010,2025-03-25,Morgan Patel,IT,Closed,Standard
501461,1021,2024-06-06,Jordan Lee,Finance,In Transit,Rush
501462,1009,2024-12-26,Alex Chen,Finance,In Transit,Rush
501463,1002,2024-12-05,Jordan Lee,Facilities,Closed,Rush
501464,1007,2025-03-10,Jordan Lee,Retail,Open,Standard
501465,1004,2024-05-02,Taylor Smith,Retail,Open,Rush
501466,1020,2025-02-11,Taylor Smith,Facilities,Closed,Standard
501467,1006,2025-02-03,Morgan Patel,IT,Closed,Standard
501468,1025,2024-04-26,Taylor Smith,Finance,Open,Standard
501469,1002,2025-11-26,Casey Brown,Finance,In Transit,Rush
501470,1001,2024-07-30,Casey Brown,Retail,In Transit,Standard
501471,1008,2025-09-17,Taylor Smith,Finance,Closed,Rush
501472,1008,2025-12-26,Jordan Lee,Retail,Open,Standard
501473,1011,2025-08-11,Alex Chen,Retail,Closed,Standard
501474,1017,2024-11-29,Casey Brown,Retail,Closed,Rush
501475,1004,2025-04-16,Jordan Lee,Facilities,Closed,Standard
501476,1014,2024-11-14,Taylor Smith,Finance,Closed,Standard
501477,1011,2024-04-28,Morgan Patel,Facilities,Closed,Rush
501478,1011,2024-09-06,Casey Brown,Facilities,Closed,Standard
501479,1002,2025-10-10,Casey Brown,IT,In Transit,Standard
501480,1016,2024-10-02,Morgan Patel,Operations,Open,Standard
501481,1022,2024-02-25,Morgan Patel,Finance,Open,Standard
501482,1020,2025-09-05,Jordan Lee,Facilities,In Transit,Standard
501483,1013,2025-07-15,Jordan Lee,IT,Closed,Standard
501484,1003,2025-03-26,Taylor Smith,Finance,Open,Standard
501485,1001,2025-12-10,Alex Chen,Operations,Closed,Standard
501486,1012,2024-07-07,Alex Chen,Facilities,Open,Standard
501487,1015,2025-06-03,Taylor Smith,IT,In Transit,Standard
501488,1012,2025-06-12,Jordan Lee,Retail,Closed,Standard
501489,1016,2025-06-24,Alex Chen,IT,Open,Standard
501490,1007,2025-07-08,Jordan Lee,IT,Open,Standard
501491,1020,2024-12-09,Casey Brown,Retail,In Transit,Rush
501492,1010,2024-10-07,Alex Chen,IT,In Transit,Standard
501493,1012,2024-04-27,Casey Brown,IT,In Transit,Rush
501494,1011,2024-05-20,Alex Chen,Finance,Open,Standard
501495,1001,2025-03-03,Taylor Smith,Facilities,Closed,Standard
501496,1006,2024-01-04,Jordan Lee,Retail,In Transit,Standard
501497,1012,2025-04-02,Morgan Patel,Finance,Open,Standard
501498,1023,2024-06-25,Morgan Patel,IT,Closed,Standard
501499,1001,2024-02-29,Morgan Patel,IT,Closed,Standard
501500,1013,2025-11-29,Alex Chen,Retail,Open,Standard
501501,1007,2025-04-28,Casey Brown,Operations,Closed,Standard
501502,1006,2025-10-22,Jordan Lee,Retail,Open,Standard
501503,1023,2024-05-19,Casey Brown,Retail,Closed,Standard
501504,1010,2024-11-17,Casey Brown,Finance,In Transit,Standard
501505,1024,2025-05-09,Casey Brown,Finance,Closed,Standard
501506,1010,2024-10-07,Taylor Smith,Finance,In Transit,Standard
501507,1020,2025-07-13,Casey Brown,Facilities,Closed,Standard
501508,1019,2024-11-23,Jordan Lee,Facilities,Open,Rush
501509,1018,2025-04-04,Jordan Lee,Operations,Closed,Standard
501510,1020,2024-03-23,Casey Brown,Retail,Closed,Standard
501511,1017,2025-12-06,Jordan Lee,Operations,Open,Rush
501512,1017,2024-06-30,Alex Chen,Retail,Closed,Standard
501513,1015,2024-08-23,Alex Chen,Facilities,In Transit,Standard
501514,1008,2025-06-29,Jordan Lee,IT,Closed,Standard
501515,1011,2025-10-11,Casey Brown,Finance,Closed,Standard
501516,1012,2024-12-10,Alex Chen,Operations,Closed,Standard
501517,1024,2025-10-01,Alex Chen,Finance,Closed,Standard
501518,1010,2025-12-19,Taylor Smith,Operations,Open,Standard
501519,1015,2024-07-28,Casey Brown,Retail,Open,Standard
501520,1002,2024-01-06,Taylor Smith,IT,Closed,Standard
501521,1022,2024-04-03,Casey Brown,Retail,Open,Standard
501522,1005,2025-09-07,Morgan Patel,Retail,In Transit,Standard
501523,1013,2025-04-20,Morgan Patel,Finance,Closed,Standard
501524,1009,2024-10-14,Casey Brown,Finance,Closed,Rush
501525,1010,2025-12-12,Morgan Patel,Finance,Closed,Standard
501526,1007,2024-04-07,Morgan Patel,Facilities,Open,Rush
501527,1012,2025-06-06,Casey Brown,Operations,Open,Standard
501528,1025,2025-10-01,Taylor Smith,Finance,Open,Rush
501529,1012,2024-06-12,Morgan Patel,Facilities,In Transit,Standard
501530,1017,2024-06-09,Jordan Lee,Finance,Open,Standard
501531,1017,2025-04-28,Jordan Lee,Finance,Closed,Standard
501532,1019,2024-12-27,Alex Chen,IT,Open,Standard
501533,1021,2024-12-22,Alex Chen,IT,Open,Standard
501534,1019,2025-01-20,Casey Brown,IT,Closed,Standard
501535,1001,2025-03-23,Taylor Smith,Finance,Open,Standard
501536,1018,2025-07-19,Casey Brown,Finance,In Transit,Rush
501537,1025,2025-12-18,Jordan Lee,Operations,Open,Standard
501538,1014,2025-11-25,Morgan Patel,Facilities,Open,Standard
501539,1004,2024-07-12,Jordan Lee,Finance,Open,Standard
501540,1005,2025-06-05,Taylor Smith,Facilities,Closed,Standard
501541,1009,2025-02-01,Jordan Lee,Finance,Closed,Rush
501542,1007,2025-08-14,Jordan Lee,Retail,Open,Standard
501543,1007,2025-07-04,Morgan Patel,Retail,In Transit,Standard
501544,1004,2025-05-12,Alex Chen,Facilities,Closed,Standard
501545,1025,2024-02-09,Casey Brown,Retail,Closed,Standard
501546,1007,2025-03-21,Taylor Smith,Retail,In Transit,Standard
501547,1019,2024-08-21,Jordan Lee,IT,In Transit,Standard
501548,1004,2025-01-15,Morgan Patel,Finance,Closed,Rush
501549,1010,2025-12-08,Jordan Lee,Retail,Open,Rush
501550,1002,2024-04-13,Casey Brown,Finance,Closed,Standard
501551,1007,2024-09-11,Alex Chen,IT,Open,Standard
501552,1009,2024-03-29,Morgan Patel,IT,Closed,Standard
501553,1010,2024-01-01,Morgan Patel,IT,Closed,Standard
501554,1024,2024-09-05,Morgan Patel,Finance,Closed,Standard
501555,1004,2024-01-09,Taylor Smith,Operations,In Transit,Standard
501556,1023,2025-04-08,Morgan Patel,Finance,Closed,Standard
501557,1012,2024-08-02,Alex Chen,Facilities,Open,Standard
501558,1021,2025-02-25,Casey Brown,Finance,Open,Standard
501559,1014,2024-11-15,Alex Chen,Retail,In Transit,Standard
501560,1022,2025-03-27,Morgan Patel,Retail,In Transit,Standard
501561,1009,2025-05-02,Jordan Lee,Facilities,Open,Standard
501562,1022,2024-08-04,Alex Chen,Finance,In Transit,Standard
501563,1019,2025-04-17,Jordan Lee,Retail,In Transit,Rush
501564,1003,2024-05-01,Taylor Smith,Operations,Open,Standard
501565,1009,2024-01-14,Morgan Patel,Finance,In Transit,Standard
501566,1016,2024-07-16,Jordan Lee,Facilities,Open,Standard
501567,1021,2025-12-30,Jordan Lee,Facilities,Closed,Standard
501568,1001,2025-11-03,Taylor Smith,Facilities,Closed,Rush
501569,1024,2025-03-28,Taylor Smith,Retail,In Transit,Rush
501570,1011,2024-08-25,Alex Chen,Operations,Closed,Standard
501571,1003,2025-11-17,Taylor Smith,IT,Closed,Rush
501572,1018,2024-11-09,Jordan Lee,Operations,Closed,Standard
501573,1003,2025-10-19,Taylor Smith,IT,Closed,Standard
501574,1006,2025-12-22,Casey Brown,Retail,Open,Rush
501575,1004,2025-02-28,Alex Chen,Facilities,In Transit,Rush
501576,1016,2024-11-03,Morgan Patel,Operations,Open,Standard
501577,1008,2025-03-21,Morgan Patel,IT,Closed,Standard
501578,1021,2025-05-06,Morgan Patel,Retail,Open,Rush
501579,1009,2025-07-23,Alex Chen,Operations,In Transit,Standard
501580,1015,2025-10-29,Taylor Smith,Finance,Closed,Standard
501581,1013,2025-03-27,Casey Brown,IT,Open,Rush
501582,1020,2024-06-05,Casey Brown,Facilities,Closed,Standard
501583,1009,2024-06-01,Jordan Lee,Retail,Closed,Standard
501584,1014,2024-01-18,Alex Chen,Retail,Closed,Standard
501585,1022,2025-03-31,Taylor Smith,Facilities,In Transit,Standard
501586,1025,2025-12-28,Alex Chen,Operations,Closed,Standard
501587,1010,2025-02-18,Casey Brown,Operations,In Transit,Standard
501588,1012,2025-01-19,Jordan Lee,Operations,Open,Standard
501589,1001,2024-01-17,Jordan Lee,Finance,In Transit,Standard
501590,1003,2025-10-15,Alex Chen,Finance,In Transit,Standard
501591,1017,2025-09-10,Alex Chen,IT,Closed,Standard
501592,1015,2025-03-02,Taylor Smith,Finance,In Transit,Standard
501593,1002,2024-11-16,Casey Brown,Operations,In Transit,Rush
501594,1022,2025-07-10,Morgan Patel,Retail,Open,Standard
501595,1004,2024-02-29,Alex Chen,Operations,Open,Standard
501596,1023,2025-08-08,Jordan Lee,IT,In Transit,Standard
501597,1016,2025-11-24,Taylor Smith,Retail,Closed,Rush
501598,1001,2025-03-23,Taylor Smith,Retail,Open,Standard
501599,1010,2024-11-29,Casey Brown,Retail,Open,Standard
501600,1004,2024-03-28,Casey Brown,IT,Open,Standard
501601,1012,2024-08-22,Alex Chen,Retail,Open,Standard
501602,1010,2025-05-30,Taylor Smith,Finance,Open,Standard
501603,1017,2025-02-26,Taylor Smith,Retail,In Transit,Rush
501604,1014,2024-09-03,Morgan Patel,Retail,Open,Standard
501605,1005,2024-07-27,Casey Brown,Finance,In Transit,Standard
501606,1001,2025-07-25,Alex Chen,Finance,Open,Standard
501607,1009,2025-01-04,Casey Brown,Facilities,Closed,Rush
501608,1006,2025-04-18,Alex Chen,Operations,Open,Standard
501609,1016,2024-07-07,Casey Brown,Facilities,In Transit,Rush
501610,1007,2024-02-14,Morgan Patel,Facilities,Open,Standard
501611,1012,2024-07-19,Casey Brown,IT,In Transit,Standard
501612,1022,2025-02-16,Casey Brown,Retail,Open,Standard
501613,1007,2025-02-09,Morgan Patel,Retail,Closed,Standard
501614,1018,2024-12-11,Morgan Patel,Operations,Closed,Standard
501615,1022,2024-09-03,Alex Chen,Retail,In Transit,Rush
501616,1012,2024-06-25,Taylor Smith,Facilities,Open,Standard
501617,1010,2024-12-06,Casey Brown,Finance,Open,Standard
501618,1022,2025-07-12,Jordan Lee,Operations,Closed,Standard
501619,1019,2024-06-08,Casey Brown,Facilities,Closed,Standard
501620,1004,2024-12-10,Casey Brown,Finance,Closed,Standard
501621,1008,2025-07-18,Taylor Smith,IT,Open,Standard
501622,1009,2024-03-25,Jordan Lee,Operations,Open,Standard
501623,1008,2025-03-21,Morgan Patel,Operations,Open,Standard
501624,1021,2025-03-27,Morgan Patel,Operations,Closed,Rush
501625,1013,2024-08-21,Taylor Smith,Operations,Closed,Standard
501626,1004,2025-08-30,Morgan Patel,Facilities,In Transit,Rush
501627,1022,2025-08-18,Casey Brown,Finance,Closed,Standard
501628,1010,2025-04-04,Jordan Lee,IT,Closed,Standard
501629,1002,2025-08-10,Alex Chen,Operations,In Transit,Standard
501630,1023,2025-10-05,Casey Brown,Facilities,In Transit,Standard
501631,1005,2025-07-16,Morgan Patel,Retail,Closed,Standard
501632,1009,2025-04-18,Taylor Smith,Finance,Open,Standard
501633,1003,2024-07-14,Casey Brown,IT,In Transit,Standard
501634,1014,2025-09-05,Jordan Lee,Retail,Open,Rush
501635,1011,2025-11-30,Alex Chen,IT,In Transit,Standard
501636,1004,2025-06-03,Alex Chen,IT,Open,Standard
501637,1024,2025-12-24,Taylor Smith,IT,In Transit,Standard
501638,1025,2025-03-16,Casey Brown,Facilities,Open,Standard
501639,1015,2025-04-17,Casey Brown,Operations,Open,Standard
501640,1020,2025-12-06,Jordan Lee,Finance,Closed,Rush
501641,1022,2025-12-01,Jordan Lee,Finance,Closed,Standard
501642,1016,2024-08-02,Taylor Smith,IT,Closed,Standard
501643,1016,2025-04-01,Alex Chen,Finance,In Transit,Standard
501644,1006,2024-02-29,Morgan Patel,Operations,Closed,Rush
501645,1001,2025-04-08,Alex Chen,Facilities,Open,Standard
501646,1003,2025-05-31,Morgan Patel,Finance,Closed,Rush
501647,1019,2024-02-21,Morgan Patel,IT,Closed,Standard
501648,1021,2024-11-08,Morgan Patel,Facilities,Open,Rush
501649,1021,2024-02-28,Casey Brown,IT,Closed,Standard
501650,1020,2024-02-08,Morgan Patel,Finance,Closed,Standard
501651,1001,2024-12-09,Alex Chen,Operations,Closed,Rush
501652,1016,2025-03-09,Morgan Patel,Operations,Open,Standard
501653,1013,2025-08-22,Casey Brown,Operations,Open,Standard
501654,1021,2025-01-27,Taylor Smith,Retail,Open,Standard
501655,1016,2024-03-08,Casey Brown,Facilities,In Transit,Standard
501656,1016,2024-04-16,Alex Chen,Operations,Open,Standard
501657,1024,2025-05-24,Morgan Patel,Retail,In Transit,Standard
501658,1004,2024-01-26,Casey Brown,IT,Open,Standard
501659,1020,2024-02-16,Morgan Patel,Retail,In Transit,Standard
501660,1022,2024-10-10,Alex Chen,Finance,Open,Standard
501661,1019,2024-12-25,Morgan Patel,Operations,Open,Standard
501662,1021,2024-10-30,Casey Brown,Operations,In Transit,Standard
501663,1010,2024-12-05,Casey Brown,Retail,Closed,Standard
501664,1019,2025-02-13,Alex Chen,Facilities,Open,Standard
501665,1021,2025-07-19,Casey Brown,Retail,Closed,Standard
501666,1010,2025-05-04,Casey Brown,IT,Closed,Standard
501667,1001,2025-11-13,Jordan Lee,Operations,Open,Standard
501668,1001,2024-09-07,Jordan Lee,Finance,Open,Standard
501669,1008,2025-01-25,Casey Brown,IT,In Transit,Standard
501670,1019,2025-09-21,Jordan Lee,Finance,Closed,Standard
501671,1017,2025-03-25,Morgan Patel,Finance,Open,Standard
501672,1006,2025-04-04,Casey Brown,IT,Open,Rush
501673,1017,2024-01-20,Taylor Smith,Operations,Open,Standard
501674,1006,2024-05-05,Alex Chen,Retail,Open,Standard
501675,1024,2025-11-28,Alex Chen,IT,Open,Standard
501676,1005,2024-03-13,Morgan Patel,IT,Closed,Rush
501677,1023,2025-07-08,Alex Chen,Operations,In Transit,Standard
501678,1017,2025-04-15,Jordan Lee,Operations,Open,Rush
501679,1005,2024-08-09,Taylor Smith,Operations,Closed,Standard
501680,1009,2024-02-25,Alex Chen,Facilities,Closed,Rush
501681,1017,2025-10-10,Taylor Smith,Finance,Closed,Standard
501682,1023,2024-11-17,Morgan Patel,Finance,In Transit,Standard
501683,1019,2025-11-23,Morgan Patel,IT,Open,Standard
501684,1018,2025-09-11,Jordan Lee,Retail,Closed,Rush
501685,1005,2025-01-15,Jordan Lee,Operations,In Transit,Standard
501686,1004,2025-11-20,Jordan Lee,Operations,Open,Standard
501687,1011,2024-11-09,Alex Chen,IT,In Transit,Standard
501688,1015,2025-11-25,Casey Brown,Facilities,Closed,Rush
501689,1003,2024-04-19,Taylor Smith,Finance,Open,Standard
501690,1007,2024-06-14,Alex Chen,Operations,Closed,Rush
501691,1013,2025-11-14,Alex Chen,Finance,Closed,Standard
501692,1022,2025-04-09,Alex Chen,Facilities,Open,Standard
501693,1001,2024-04-29,Morgan Patel,Finance,Open,Standard
501694,1019,2024-09-04,Morgan Patel,IT,In Transit,Standard
501695,1018,2025-04-09,Taylor Smith,Finance,In Transit,Standard
501696,1003,2025-01-29,Taylor Smith,IT,Open,Rush
501697,1024,2024-10-25,Alex Chen,Facilities,Closed,Rush
501698,1015,2024-11-29,Taylor Smith,Facilities,Closed,Standard
501699,1013,2024-11-06,Casey Brown,Operations,Closed,Standard
501700,1003,2025-04-05,Casey Brown,Facilities,Open,Rush
501701,1016,2024-09-19,Taylor Smith,Operations,Open,Standard
501702,1017,2024-08-25,Jordan Lee,Facilities,In Transit,Standard
501703,1001,2024-07-14,Morgan Patel,IT,Open,Standard
501704,1021,2025-01-20,Alex Chen,Operations,In Transit,Rush
501705,1022,2025-02-05,Jordan Lee,Facilities,Open,Standard
501706,1005,2025-06-11,Taylor Smith,Facilities,Open,Standard
501707,1010,2025-04-24,Casey Brown,Retail,Open,Standard
501708,1005,2025-09-28,Jordan Lee,Retail,Open,Standard
501709,1014,2024-01-17,Alex Chen,Retail,Open,Standard
501710,1012,2025-05-23,Jordan Lee,Operations,Open,Standard
