OrderID,LineID,ItemCode,ItemCategory,Quantity,UnitPrice,RequestedDate,LineAmount
501439,2,SKU-1603,Hardware,7,68.52,2024-11-27,479.64
501439,3,SKU-7825,Services,210,108.29,2024-11-28,22740.9
501440,1,SKU-2067,Consumables,150,18.95,2025-09-01,2842.5
501441,1,SKU-7656,Software,235,34.73,2024-12-05,8161.549999999999
501441,2,SKU-6881,Software,144,33.14,2024-11-27,4772.16
501442,1,SKU-4787,Equipment,196,66.08,2024-05-19,12951.68
501442,2,SKU-6646,Software,216,87.63,2024-06-07,18928.079999999998
501443,1,SKU-3665,Software,110,83.83,2025-09-29,9221.3
501443,2,SKU-4320,Equipment,157,122.77,2025-09-01,19274.89
501443,3,SKU-5781,Equipment,24,56.08,2025-09-22,1345.92
501443,4,SKU-4738,Equipment,145,93.14,2025-09-17,13505.3
501444,1,SKU-9350,Consumables,230,16.24,2024-06-13,3735.2
501444,2,SKU-6170,Equipment,32,90.89,2024-06-06,2908.48
501444,3,SKU-5028,Services,115,24.05,2024-05-26,2765.75
501444,4,SKU-8621,Services,59,65.32,2024-05-19,3853.8799999999997
501445,1,SKU-3408,Services,233,84.49,2025-12-03,19686.17
501445,2,SKU-6310,Consumables,82,64.05,2025-12-08,5252.099999999999
501445,3,SKU-1295,Services,64,42.3,2025-12-05,2707.2
501446,1,SKU-5985,Hardware,58,29.54,2024-11-15,1713.32
501446,2,SKU-2525,Consumables,115,59.25,2024-11-14,6813.75
501446,3,SKU-5896,Equipment,205,95.05,2024-11-24,19485.25
501447,1,SKU-8568,Hardware,76,65.64,2025-02-25,4988.64
501448,1,SKU-7501,Software,161,30.03,2025-08-17,4834.83
501449,1,SKU-4171,Services,38,72.16,2025-03-22,2742.08
501450,1,SKU-3524,Software,118,66.52,2024-12-04,7849.36
501451,1,SKU-4799,Software,66,58.99,2025-02-07,3893.34
501451,2,SKU-9189,Services,156,40.11,2025-01-19,6257.16
501451,3,SKU-7288,Hardware,208,72.39,2025-02-05,15057.12
501451,4,SKU-9315,Equipment,38,71.0,2025-01-28,2698.0
501452,1,SKU-4373,Services,206,62.69,2024-04-10,12914.14
501452,2,SKU-1794,Services,222,102.66,2024-05-05,22790.52
501453,1,SKU-7830,Services,154,68.11,2024-09-09,10488.94
501453,2,SKU-6184,Hardware,169,29.9,2024-10-08,5053.099999999999
501453,3,SKU-6978,Services,11,43.46,2024-09-20,478.06
501454,1,SKU-9344,Services,8,41.39,2026-01-03,331.12
501454,2,SKU-3403,Equipment,234,27.67,2026-01-15,6474.780000000001
501455,1,SKU-4039,Software,73,61.09,2025-01-18,4459.570000000001
501455,2,SKU-2799,Equipment,152,60.98,2025-01-03,9268.96
501456,1,SKU-3607,Hardware,149,110.21,2025-10-13,16421.29
501456,2,SKU-7458,Services,59,100.71,2025-10-13,5941.889999999999
501456,3,SKU-9089,Software,157,29.34,2025-10-26,4606.38
501457,1,SKU-6390,Hardware,6,68.05,2024-12-21,408.29999999999995
501458,1,SKU-4895,Equipment,85,108.53,2025-06-19,9225.05
501458,2,SKU-9354,Hardware,90,34.25,2025-06-08,3082.5
501459,1,SKU-1463,Software,142,27.03,2025-05-26,3838.26
501460,1,SKU-8644,Equipment,91,40.4,2025-04-05,3676.4
501461,1,SKU-1985,Services,92,35.2,2024-07-17,3238.4
501462,1,SKU-5987,Services,156,57.98,2025-01-31,9044.88
501462,2,SKU-1606,Services,161,39.67,2025-01-24,6386.87
501463,1,SKU-5505,Software,48,58.16,2024-12-22,2791.68
501463,2,SKU-4507,Equipment,186,47.64,2024-12-17,8861.04
501463,3,SKU-6050,Equipment,140,92.88,2024-12-25,13003.199999999999
501463,4,SKU-3509,Consumables,97,49.25,2025-01-01,4777.25
501464,1,SKU-2946,Equipment,92,39.34,2025-03-29,3619.28
501464,2,SKU-2135,Software,12,75.23,2025-04-16,902.76
501464,3,SKU-3312,Equipment,30,74.79,2025-04-14,2243.7000000000003
501464,4,SKU-3149,Consumables,164,48.09,2025-04-16,7886.76
501465,1,SKU-9313,Services,67,40.61,2024-05-12,2720.87
501465,2,SKU-2110,Software,154,58.67,2024-05-19,9035.18
501466,1,SKU-5682,Software,107,31.32,2025-03-26,3351.2400000000002
501466,2,SKU-7065,Software,240,70.86,2025-03-24,17006.4
501466,3,SKU-5172,Consumables,13,70.21,2025-03-26,912.7299999999999
501467,1,SKU-4170,Hardware,197,75.55,2025-02-10,14883.349999999999
501467,2,SKU-4718,Software,118,59.56,2025-03-13,7028.08
501468,1,SKU-8989,Software,169,117.6,2024-06-06,19874.399999999998
501469,1,SKU-2651,Services,13,51.47,2025-12-18,669.11
501470,1,SKU-2987,Software,126,69.29,2024-08-12,8730.54
501470,2,SKU-9792,Consumables,85,38.12,2024-09-10,3240.2
501470,3,SKU-2265,Services,144,101.04,2024-08-15,14549.76
501471,1,SKU-9353,Hardware,238,71.23,2025-10-10,16952.74
501471,2,SKU-9329,Software,146,36.32,2025-10-23,5302.72
501472,1,SKU-9424,Hardware,51,14.76,2026-01-29,752.76
501472,2,SKU-3386,Equipment,209,61.58,2026-02-02,12870.22
501472,3,SKU-7151,Services,191,47.01,2026-01-02,8978.91
501472,4,SKU-2129,Services,112,73.74,2026-01-15,8258.88
501473,1,SKU-2560,Services,207,101.91,2025-08-30,21095.37
501473,2,SKU-9243,Hardware,25,47.94,2025-08-31,1198.5
501474,1,SKU-6561,Hardware,160,84.53,2024-12-18,13524.8
501474,2,SKU-4547,Software,119,77.01,2024-12-21,9164.19
501474,3,SKU-7090,Hardware,73,39.08,2024-12-08,2852.8399999999997
501475,1,SKU-2456,Software,156,69.93,2025-05-02,10909.080000000002
501475,2,SKU-4924,Hardware,232,40.55,2025-04-29,9407.599999999999
501476,1,SKU-1509,Hardware,202,65.58,2024-11-29,13247.16
501476,2,SKU-8184,Equipment,123,96.32,2024-11-23,11847.359999999999
501476,3,SKU-4330,Services,194,39.5,2024-12-24,7663.0
501476,4,SKU-7540,Equipment,80,60.55,2024-12-08,4844.0
501477,1,SKU-9701,Services,239,58.57,2024-06-03,13998.23
501477,2,SKU-8158,Services,98,104.24,2024-05-26,10215.519999999999
501477,3,SKU-8624,Software,81,53.92,2024-05-23,4367.52
501477,4,SKU-7906,Hardware,92,73.97,2024-06-03,6805.24
501478,1,SKU-7560,Services,123,37.87,2024-10-15,4658.009999999999
501478,2,SKU-3197,Software,217,71.77,2024-10-02,15574.089999999998
501478,3,SKU-8579,Equipment,209,60.05,2024-09-17,12550.449999999999
501478,4,SKU-6865,Hardware,40,60.36,2024-10-19,2414.4
501479,1,SKU-6539,Software,228,73.07,2025-11-10,16659.96
501479,2,SKU-1166,Software,235,65.92,2025-10-22,15491.2
501479,3,SKU-9953,Hardware,193,76.49,2025-11-04,14762.57
501480,1,SKU-4073,Hardware,106,57.62,2024-11-01,6107.719999999999
501481,1,SKU-8838,Hardware,17,88.93,2024-03-03,1511.8100000000002
501482,1,SKU-9183,Equipment,20,54.0,2025-09-12,1080.0
501482,2,SKU-5452,Services,59,74.35,2025-09-18,4386.65
501483,1,SKU-2716,Services,121,26.28,2025-07-24,3179.88
501484,1,SKU-9368,Consumables,72,29.99,2025-05-08,2159.2799999999997
501484,2,SKU-8350,Equipment,130,49.73,2025-04-20,6464.9
501484,3,SKU-9638,Hardware,9,38.43,2025-05-05,345.87
501485,1,SKU-8374,Software,162,29.52,2026-01-13,4782.24
501485,2,SKU-2393,Equipment,113,114.97,2026-01-04,12991.61
501485,3,SKU-6481,Consumables,206,39.49,2026-01-16,8134.9400000000005
501485,4,SKU-4726,Consumables,250,39.63,2025-12-21,9907.5
501486,1,SKU-2535,Services,180,51.22,2024-08-01,9219.6
501486,2,SKU-5524,Services,133,103.75,2024-08-15,13798.75
501487,1,SKU-4349,Software,220,65.14,2025-07-13,14330.8
501487,2,SKU-7978,Hardware,22,60.81,2025-07-13,1337.8200000000002
501487,3,SKU-6400,Equipment,86,77.31,2025-07-16,6648.66
501488,1,SKU-4070,Software,126,86.79,2025-07-07,10935.54
501488,2,SKU-6838,Hardware,131,40.31,2025-06-20,5280.610000000001
501489,1,SKU-4580,Equipment,225,93.24,2025-07-08,20979.0
501489,2,SKU-1288,Software,50,85.63,2025-07-10,4281.5
501490,1,SKU-1236,Services,181,75.74,2025-08-04,13708.939999999999
501490,2,SKU-6145,Services,218,30.48,2025-07-28,6644.64
501490,3,SKU-8807,Consumables,87,68.92,2025-07-27,5996.04
501490,4,SKU-6984,Services,14,33.05,2025-07-29,462.69999999999993
501491,1,SKU-8163,Consumables,179,91.67,2025-01-03,16408.93
501492,1,SKU-6717,Consumables,35,55.54,2024-10-28,1943.8999999999999
501492,2,SKU-6793,Services,67,52.38,2024-10-16,3509.46
501492,3,SKU-3550,Equipment,117,64.41,2024-10-21,7535.969999999999
501492,4,SKU-8256,Equipment,86,42.64,2024-10-28,3667.04
501493,1,SKU-6246,Equipment,83,75.35,2024-05-27,6254.049999999999
501493,2,SKU-1957,Equipment,225,51.12,2024-06-02,11502.0
501493,3,SKU-1435,Hardware,32,87.34,2024-06-04,2794.88
501494,1,SKU-1908,Equipment,89,27.26,2024-07-04,2426.1400000000003
501495,1,SKU-6786,Hardware,171,118.22,2025-03-25,20215.62
501496,1,SKU-1711,Software,90,71.75,2024-01-31,6457.5
501496,2,SKU-6175,Services,5,53.2,2024-01-30,266.0
501496,3,SKU-9572,Consumables,217,77.94,2024-01-31,16912.98
501496,4,SKU-3385,Equipment,222,51.49,2024-02-07,11430.78
501497,1,SKU-2589,Hardware,51,21.76,2025-05-06,1109.76
501498,1,SKU-4245,Software,70,44.58,2024-08-02,3120.6
501498,2,SKU-5130,Consumables,57,50.3,2024-07-28,2867.1
501499,1,SKU-7961,Equipment,203,64.86,2024-03-23,13166.58
501499,2,SKU-3881,Equipment,216,107.93,2024-03-28,23312.88
501499,3,SKU-6199,Software,139,63.41,2024-03-14,8813.99
501500,1,SKU-3498,Equipment,199,77.74,2025-12-24,15470.259999999998
501500,2,SKU-1345,Hardware,129,68.91,2026-01-04,8889.39
501501,1,SKU-2922,Hardware,30,32.5,2025-05-28,975.0
501501,2,SKU-3006,Hardware,110,32.46,2025-05-14,3570.6
501501,3,SKU-7910,Hardware,185,88.83,2025-06-04,16433.55
501501,4,SKU-7755,Equipment,73,81.86,2025-05-27,5975.78
501502,1,SKU-8111,Hardware,160,49.47,2025-11-10,7915.2
501503,1,SKU-8199,Services,181,122.31,2024-06-21,22138.11
501504,1,SKU-7377,Services,62,108.98,2024-12-23,6756.76
501504,2,SKU-8605,Software,86,81.8,2024-11-29,7034.8
501505,1,SKU-4640,Services,205,76.76,2025-05-19,15735.800000000001
501505,2,SKU-3231,Hardware,149,57.52,2025-06-23,8570.48
501505,3,SKU-1425,Software,182,56.51,2025-06-09,10284.82
501506,1,SKU-6267,Software,116,54.72,2024-11-14,6347.5199999999995
501506,2,SKU-5126,Services,9,46.65,2024-10-20,419.84999999999997
501506,3,SKU-8848,Services,23,104.66,2024-11-06,2407.18
501507,1,SKU-6108,Software,196,39.79,2025-08-14,7798.84
501507,2,SKU-7286,Hardware,137,64.65,2025-07-25,8857.050000000001
501508,1,SKU-9674,Hardware,116,26.07,2024-12-20,3024.12
501509,1,SKU-1599,Services,103,15.74,2025-04-29,1621.22
501510,1,SKU-2294,Software,198,102.37,2024-05-06,20269.260000000002
501510,2,SKU-3526,Software,240,74.55,2024-04-07,17892.0
501510,3,SKU-3542,Services,135,46.08,2024-04-28,6220.8
501511,1,SKU-5374,Consumables,8,91.04,2025-12-22,728.32
501512,1,SKU-1066,Consumables,148,49.24,2024-07-08,7287.52
501513,1,SKU-7765,Consumables,25,79.7,2024-09-17,1992.5
501513,2,SKU-6805,Equipment,194,85.07,2024-09-26,16503.579999999998
501513,3,SKU-9166,Software,49,116.43,2024-10-07,5705.070000000001
501514,1,SKU-6920,Services,191,42.68,2025-07-10,8151.88
501515,1,SKU-8592,Software,27,14.69,2025-10-25,396.63
501515,2,SKU-9248,Equipment,189,49.67,2025-11-12,9387.630000000001
501516,1,SKU-9123,Consumables,17,67.52,2025-01-11,1147.84
501516,2,SKU-5842,Hardware,87,43.04,2025-01-16,3744.48
501516,3,SKU-1970,Consumables,187,44.97,2024-12-17,8409.39
501517,1,SKU-5793,Consumables,176,59.45,2025-10-11,10463.2
501518,1,SKU-2254,Consumables,191,28.62,2026-02-02,5466.42
501519,1,SKU-4552,Services,150,76.19,2024-08-21,11428.5
501519,2,SKU-8325,Services,197,99.72,2024-09-10,19644.84
501519,3,SKU-2493,Services,12,84.0,2024-08-20,1008.0
501520,1,SKU-7536,Software,43,66.38,2024-01-17,2854.3399999999997
501520,2,SKU-9471,Consumables,17,21.56,2024-02-20,366.52
501520,3,SKU-8326,Services,40,36.54,2024-02-07,1461.6
501520,4,SKU-7105,Hardware,232,68.94,2024-01-26,15994.08
501521,1,SKU-6581,Services,160,48.96,2024-04-18,7833.6
501521,2,SKU-4666,Software,162,38.22,2024-04-29,6191.639999999999
501521,3,SKU-1900,Services,91,38.13,2024-04-12,3469.8300000000004
501521,4,SKU-3113,Hardware,169,38.74,2024-04-14,6547.06
501522,1,SKU-3386,Software,117,71.93,2025-09-16,8415.810000000001
501522,2,SKU-7407,Hardware,146,42.33,2025-10-08,6180.179999999999
501522,3,SKU-1910,Services,83,52.27,2025-09-19,4338.41
501522,4,SKU-4809,Hardware,18,40.9,2025-10-08,736.1999999999999
501523,1,SKU-7836,Services,109,25.63,2025-05-25,2793.67
501524,1,SKU-7754,Services,10,38.62,2024-11-02,386.2
501524,2,SKU-4566,Hardware,10,36.08,2024-11-06,360.79999999999995
501525,1,SKU-7893,Software,248,41.61,2025-12-24,10319.28
501525,2,SKU-3660,Equipment,103,109.57,2026-01-25,11285.71
501526,1,SKU-4738,Services,41,49.51,2024-05-16,2029.9099999999999
501526,2,SKU-1635,Software,27,87.34,2024-04-27,2358.1800000000003
501527,1,SKU-6197,Services,213,34.24,2025-06-28,7293.120000000001
501527,2,SKU-3382,Services,177,19.61,2025-07-17,3470.97
501527,3,SKU-1021,Software,236,52.93,2025-06-23,12491.48
501528,1,SKU-9008,Equipment,111,53.31,2025-11-01,5917.41
501528,2,SKU-3438,Consumables,19,47.74,2025-10-23,907.0600000000001
501528,3,SKU-5487,Hardware,51,57.0,2025-11-13,2907.0
501529,1,SKU-6073,Consumables,211,45.03,2024-07-21,9501.33
501529,2,SKU-3693,Consumables,174,51.74,2024-07-05,9002.76
501530,1,SKU-3758,Consumables,23,93.72,2024-06-25,2155.56
501530,2,SKU-2863,Equipment,122,47.42,2024-06-19,5785.24
501531,1,SKU-5780,Consumables,197,76.12,2025-05-17,14995.640000000001
501531,2,SKU-5007,Equipment,140,35.93,2025-05-10,5030.2
501531,3,SKU-3971,Software,17,69.97,2025-06-12,1189.49
501532,1,SKU-8893,Hardware,6,46.67,2025-01-26,280.02
501532,2,SKU-4781,Equipment,176,59.89,2025-01-04,10540.64
501532,3,SKU-2788,Equipment,102,67.41,2025-02-02,6875.82
501532,4,SKU-7852,Software,133,23.22,2025-02-01,3088.2599999999998
501533,1,SKU-9152,Software,70,90.27,2025-01-27,6318.9
501534,1,SKU-7830,Equipment,46,40.44,2025-02-23,1860.2399999999998
501534,2,SKU-6829,Hardware,80,72.89,2025-02-22,5831.2
501535,1,SKU-3220,Hardware,240,44.4,2025-05-04,10656.0
501536,1,SKU-1658,Hardware,94,76.39,2025-08-09,7180.66
501536,2,SKU-1477,Services,35,37.8,2025-08-27,1323.0
501537,1,SKU-1421,Software,227,37.56,2026-01-29,8526.12
501538,1,SKU-6921,Hardware,234,54.28,2025-12-25,12701.52
501538,2,SKU-8109,Services,76,39.2,2025-12-28,2979.2000000000003
501538,3,SKU-8687,Hardware,159,101.66,2025-12-15,16163.939999999999
501539,1,SKU-7600,Services,92,55.51,2024-07-20,5106.92
501540,1,SKU-5947,Consumables,146,49.9,2025-07-12,7285.4
501540,2,SKU-8385,Hardware,29,78.35,2025-07-11,2272.1499999999996
501541,1,SKU-8450,Software,73,69.63,2025-02-24,5082.99
501541,2,SKU-5277,Hardware,163,74.57,2025-02-11,12154.909999999998
501541,3,SKU-7867,Services,204,75.34,2025-03-10,15369.36
501542,1,SKU-9226,Services,58,124.68,2025-09-20,7231.4400000000005
501542,2,SKU-4318,Services,76,55.22,2025-08-25,4196.72
501542,3,SKU-4028,Hardware,148,62.8,2025-09-04,9294.4
501543,1,SKU-7544,Services,52,28.52,2025-07-29,1483.04
501543,2,SKU-9287,Services,188,92.32,2025-08-14,17356.16
501543,3,SKU-5143,Consumables,132,49.96,2025-07-31,6594.72
501544,1,SKU-2257,Services,13,53.35,2025-06-16,693.5500000000001
501545,1,SKU-4587,Equipment,92,52.12,2024-03-08,4795.04
501546,1,SKU-7439,Consumables,202,42.07,2025-04-17,8498.14
501546,2,SKU-4982,Software,184,44.99,2025-04-29,8278.16
501547,1,SKU-1790,Equipment,79,66.24,2024-09-13,5232.96
501547,2,SKU-4403,Consumables,97,58.12,2024-09-09,5637.639999999999
501548,1,SKU-2982,Equipment,131,45.02,2025-01-26,5897.620000000001
501548,2,SKU-2742,Software,246,19.35,2025-02-21,4760.1
501548,3,SKU-2508,Services,235,58.23,2025-01-29,13684.05
501548,4,SKU-9031,Consumables,125,49.76,2025-02-15,6220.0
501549,1,SKU-8640,Equipment,68,30.01,2025-12-24,2040.68
501549,2,SKU-3131,Consumables,140,107.47,2026-01-02,15045.8
501549,3,SKU-7571,Equipment,96,90.63,2026-01-15,8700.48
501550,1,SKU-3727,Equipment,50,46.57,2024-04-21,2328.5
501551,1,SKU-6681,Services,22,35.06,2024-10-14,771.32
501551,2,SKU-2993,Hardware,14,71.85,2024-10-21,1005.8999999999999
501551,3,SKU-6311,Services,7,71.66,2024-10-14,501.62
501551,4,SKU-2828,Software,180,55.41,2024-09-22,9973.8
501552,1,SKU-2903,Software,67,53.44,2024-04-18,3580.48
501553,1,SKU-7048,Consumables,48,73.55,2024-02-04,3530.3999999999996
501553,2,SKU-2564,Software,231,35.92,2024-02-05,8297.52
501554,1,SKU-4645,Hardware,24,65.2,2024-09-15,1564.8000000000002
501554,2,SKU-9057,Services,230,40.22,2024-10-02,9250.6
501555,1,SKU-4870,Services,162,39.97,2024-02-02,6475.139999999999
501555,2,SKU-3264,Hardware,153,15.39,2024-01-26,2354.67
501555,3,SKU-6177,Equipment,81,57.68,2024-01-30,4672.08
501556,1,SKU-8014,Consumables,17,85.59,2025-05-16,1455.03
501556,2,SKU-8312,Equipment,149,82.22,2025-04-30,12250.78
501557,1,SKU-1986,Equipment,185,39.66,2024-09-12,7337.099999999999
501558,1,SKU-9658,Hardware,86,45.84,2025-03-04,3942.2400000000002
501558,2,SKU-8866,Software,214,46.4,2025-03-11,9929.6
501558,3,SKU-8400,Consumables,20,57.22,2025-03-15,1144.4
501559,1,SKU-7768,Hardware,156,48.47,2024-12-10,7561.32
501559,2,SKU-9370,Software,121,83.09,2024-11-22,10053.890000000001
501560,1,SKU-1666,Equipment,89,58.52,2025-04-15,5208.280000000001
501561,1,SKU-3709,Hardware,191,28.54,2025-05-17,5451.139999999999
501562,1,SKU-8580,Consumables,189,57.88,2024-08-15,10939.32
501563,1,SKU-3178,Software,225,57.69,2025-04-30,12980.25
501564,1,SKU-5260,Services,35,62.7,2024-05-30,2194.5
501564,2,SKU-8750,Consumables,228,50.51,2024-05-20,11516.279999999999
501564,3,SKU-5546,Hardware,100,15.08,2024-05-13,1508.0
501564,4,SKU-1255,Hardware,21,63.65,2024-05-19,1336.6499999999999
501565,1,SKU-8848,Software,78,74.09,2024-02-20,5779.02
501565,2,SKU-3903,Software,189,80.19,2024-02-21,15155.91
501565,3,SKU-3207,Hardware,134,21.19,2024-02-08,2839.46
501566,1,SKU-4512,Hardware,96,54.54,2024-08-18,5235.84
501566,2,SKU-2582,Consumables,118,29.08,2024-08-29,3431.4399999999996
501567,1,SKU-9508,Services,25,39.3,2026-02-11,982.4999999999999
501568,1,SKU-2913,Services,239,73.92,2025-12-12,17666.88
501568,2,SKU-6470,Equipment,127,23.76,2025-12-09,3017.52
501569,1,SKU-7083,Services,164,40.95,2025-05-04,6715.8
501569,2,SKU-7612,Services,93,76.96,2025-05-08,7157.28
501569,3,SKU-3608,Equipment,221,43.42,2025-04-10,9595.82
501570,1,SKU-7010,Hardware,197,66.21,2024-09-05,13043.369999999999
501570,2,SKU-1366,Software,82,73.13,2024-09-14,5996.66
501570,3,SKU-2685,Services,209,98.09,2024-09-04,20500.81
501571,1,SKU-9128,Services,108,92.99,2025-11-28,10042.92
501571,2,SKU-1471,Software,80,54.88,2025-12-28,4390.400000000001
501571,3,SKU-6141,Services,90,106.22,2025-12-22,9559.8
501572,1,SKU-1755,Software,196,49.79,2024-12-10,9758.84
501572,2,SKU-8912,Software,6,46.22,2024-12-18,277.32
501572,3,SKU-6587,Consumables,47,52.28,2024-12-12,2457.16
501573,1,SKU-3580,Software,113,82.57,2025-11-21,9330.41
501573,2,SKU-9123,Hardware,28,35.2,2025-11-07,985.6000000000001
501573,3,SKU-1708,Equipment,203,68.9,2025-11-06,13986.7
501573,4,SKU-3921,Equipment,102,42.46,2025-10-26,4330.92
501574,1,SKU-1575,Consumables,14,36.07,2026-01-27,504.98
501574,2,SKU-2530,Services,60,64.73,2026-01-13,3883.8
501575,1,SKU-7200,Consumables,175,28.15,2025-04-02,4926.25
501575,2,SKU-9743,Hardware,214,54.46,2025-03-20,11654.44
501576,1,SKU-9716,Services,157,82.36,2024-11-26,12930.52
501576,2,SKU-7219,Hardware,233,30.14,2024-11-29,7022.62
501577,1,SKU-7292,Software,131,70.01,2025-04-04,9171.310000000001
501577,2,SKU-8106,Hardware,142,81.78,2025-04-04,11612.76
501578,1,SKU-1292,Services,158,34.1,2025-05-14,5387.8
501578,2,SKU-7115,Consumables,198,88.92,2025-06-15,17606.16
501578,3,SKU-4905,Services,211,33.3,2025-05-30,7026.299999999999
501579,1,SKU-2913,Software,147,35.21,2025-08-12,5175.87
501579,2,SKU-5286,Software,10,85.99,2025-08-16,859.9
501579,3,SKU-5180,Software,173,48.13,2025-08-19,8326.49
501579,4,SKU-3606,Hardware,118,40.74,2025-08-15,4807.320000000001
501580,1,SKU-3414,Hardware,69,60.81,2025-12-12,4195.89
501580,2,SKU-1660,Software,200,36.74,2025-12-03,7348.0
501580,3,SKU-4274,Software,173,100.17,2025-11-10,17329.41
501581,1,SKU-1760,Software,12,46.37,2025-04-09,556.4399999999999
501581,2,SKU-5955,Equipment,29,74.21,2025-04-17,2152.0899999999997
501581,3,SKU-6149,Software,235,60.8,2025-04-27,14288.0
501581,4,SKU-5575,Hardware,176,94.38,2025-05-07,16610.879999999997
501582,1,SKU-9062,Hardware,190,10.39,2024-07-07,1974.1000000000001
501582,2,SKU-8701,Equipment,220,36.85,2024-06-30,8107.0
501582,3,SKU-8654,Consumables,180,81.64,2024-06-18,14695.2
501583,1,SKU-1037,Services,20,42.34,2024-06-11,846.8000000000001
501583,2,SKU-9282,Services,44,57.22,2024-07-12,2517.68
501583,3,SKU-5046,Equipment,244,52.65,2024-07-01,12846.6
501583,4,SKU-5553,Equipment,247,110.75,2024-07-08,27355.25
501584,1,SKU-1311,Services,55,12.65,2024-02-19,695.75
501585,1,SKU-9456,Hardware,231,67.95,2025-05-01,15696.45
501585,2,SKU-6561,Software,230,19.86,2025-05-05,4567.8
501585,3,SKU-9714,Consumables,24,39.51,2025-05-13,948.24
501586,1,SKU-7855,Equipment,82,75.93,2026-01-28,6226.26
501587,1,SKU-8781,Services,195,59.62,2025-03-05,11625.9
501587,2,SKU-6926,Equipment,176,24.98,2025-02-26,4396.4800000000005
501587,3,SKU-8639,Consumables,222,53.8,2025-03-16,11943.599999999999
501588,1,SKU-6698,Software,197,50.77,2025-02-07,10001.69
501588,2,SKU-8284,Consumables,98,45.79,2025-02-03,4487.42
501589,1,SKU-7423,Equipment,53,50.18,2024-02-20,2659.54
501590,1,SKU-6974,Consumables,57,57.02,2025-10-31,3250.1400000000003
501591,1,SKU-2835,Consumables,71,86.14,2025-10-01,6115.94
501592,1,SKU-7175,Hardware,23,72.17,2025-03-13,1659.91
501592,2,SKU-1995,Hardware,157,46.47,2025-04-15,7295.79
501592,3,SKU-6022,Software,144,47.57,2025-04-11,6850.08
501593,1,SKU-6628,Hardware,76,106.93,2024-11-30,8126.68
501593,2,SKU-1426,Hardware,13,69.46,2024-12-03,902.9799999999999
501593,3,SKU-3368,Services,144,91.66,2024-12-12,13199.039999999999
501593,4,SKU-8478,Software,173,89.41,2024-12-25,15467.93
501594,1,SKU-3079,Hardware,31,45.52,2025-08-21,1411.1200000000001
501594,2,SKU-4199,Consumables,126,37.26,2025-08-15,4694.759999999999
501594,3,SKU-9153,Consumables,161,79.16,2025-07-28,12744.76
501595,1,SKU-2693,Consumables,108,91.09,2024-04-02,9837.720000000001
501596,1,SKU-8122,Hardware,51,48.39,2025-09-08,2467.89
501596,2,SKU-4325,Software,51,109.17,2025-09-04,5567.67
501596,3,SKU-9094,Services,200,43.95,2025-09-05,8790.0
501597,1,SKU-9064,Services,191,64.38,2025-12-05,12296.58
501598,1,SKU-4655,Services,217,28.4,2025-04-21,6162.799999999999
501598,2,SKU-9225,Equipment,18,46.64,2025-04-29,839.52
501598,3,SKU-1040,Consumables,111,95.15,2025-04-07,10561.650000000001
501598,4,SKU-1521,Hardware,78,46.63,2025-04-14,3637.1400000000003
501599,1,SKU-4564,Services,95,50.26,2025-01-01,4774.7
501600,1,SKU-6608,Software,141,151.47,2024-04-15,21357.27
501601,1,SKU-4791,Hardware,60,86.76,2024-09-04,5205.6
501601,2,SKU-9899,Software,120,48.46,2024-09-12,5815.2
501601,3,SKU-1413,Consumables,170,23.33,2024-08-30,3966.1
501601,4,SKU-2513,Consumables,11,58.67,2024-09-04,645.37
501602,1,SKU-5906,Equipment,79,24.7,2025-07-06,1951.3
501602,2,SKU-7526,Equipment,93,29.97,2025-07-02,2787.21
501603,1,SKU-8336,Services,27,60.96,2025-04-07,1645.92
501604,1,SKU-9027,Software,46,34.88,2024-09-16,1604.48
501605,1,SKU-1269,Hardware,37,61.16,2024-08-13,2262.92
501605,2,SKU-4940,Hardware,178,80.64,2024-08-18,14353.92
501606,1,SKU-8641,Services,152,72.5,2025-09-07,11020.0
501607,1,SKU-8587,Equipment,157,61.19,2025-02-10,9606.83
501607,2,SKU-8727,Equipment,232,34.37,2025-01-20,7973.839999999999
501608,1,SKU-7892,Hardware,119,34.97,2025-04-28,4161.43
501608,2,SKU-1737,Equipment,143,75.12,2025-05-09,10742.16
501609,1,SKU-9912,Consumables,109,57.43,2024-08-06,6259.87
501609,2,SKU-3222,Consumables,207,63.03,2024-07-21,13047.210000000001
501609,3,SKU-8895,Hardware,12,69.37,2024-07-31,832.44
501610,1,SKU-7565,Equipment,19,59.98,2024-03-10,1139.62
501611,1,SKU-4216,Consumables,108,21.94,2024-08-09,2369.52
501612,1,SKU-4168,Equipment,135,68.12,2025-03-02,9196.2
501613,1,SKU-8667,Hardware,46,71.69,2025-03-15,3297.74
501613,2,SKU-8304,Services,194,35.73,2025-03-21,6931.619999999999
501614,1,SKU-3267,Hardware,120,47.15,2024-12-30,5658.0
501615,1,SKU-2960,Equipment,158,112.55,2024-10-10,17782.899999999998
501615,2,SKU-3012,Consumables,242,104.62,2024-09-26,25318.04
501615,3,SKU-8890,Hardware,6,91.1,2024-10-14,546.5999999999999
501616,1,SKU-2665,Software,41,112.82,2024-07-22,4625.62
501616,2,SKU-4308,Services,113,68.38,2024-07-24,7726.94
501616,3,SKU-3570,Equipment,246,81.45,2024-08-04,20036.7
501617,1,SKU-7017,Hardware,198,64.04,2025-01-17,12679.920000000002
